start_date,start_time,end_date,end_time,title,locations,description,image_link,link,Related Activities,Response,importance,color,class
3/13/2011,9:25:00,,9:28:00,Injection of fresh water and boric acid into reactor initiated,Reactor 3,Injection of fresh water (with boric acid) into the reactor by fire truck through fire extinction system was started,,http://www.tepco.co.jp/en/press/corp-com/release/betu11_e/images/110618e15.pdf,,,3,#2554C7,
3/13/2011,9:28:00,,11:17:00,Air tanks pressure in downward trend,Reactor 3,"At 9:28 AM, as the air tank’s pressure at S/C vent valve (AO valve) was in downward trend, we went to the field site to tighten the connecting parts. We confirmed air leakage and repaired.",,http://www.tepco.co.jp/en/press/corp-com/release/betu11_e/images/110618e15.pdf,"Activities after “At 8:41 AM on March 13, with the opening of S/C vent valve (AO valve)-large, we finished the venting line-up other than the rupture disk”",【maintained the venting line-up】,4,#2554C7,
3/13/2011,9:36:00,,,Drop of drywell pressure caused by vent operation confirmed,Reactor 3,Drop of drywell (hereinafter called “D/W”) pressure caused by vent operation was confirmed. It was informed to the government offices that injection of water to the reactor through fire extinction system started,,http://www.tepco.co.jp/en/press/corp-com/release/betu11_e/images/110618e15.pdf,,,4,#2554C7,
3/13/2011,10:30:00,,,Plant Manager ordered to inject sea water,Reactor 3,Plant Manager ordered to intend an injection of sea water,,http://www.tepco.co.jp/en/press/corp-com/release/betu11_e/images/110618e15.pdf,,,2,#2554C7,
3/13/2011,10:30:00,,,Requesting additional fire engines,Reactor 3,"We had been requesting several offices for the support of fire engines, but it was not impossible for such fire engines to directly approach the power station due to radioactivity and contamination in the site and bad condition of the road to the station. It took longer time for fire engines to arrive at the station because the drivers needed to be changed to the plant operators at Off-site Center or J-Village.
We tried to take seawater accumulated at the basement of the turbine, Reactor 4 by breaking the entrance shutters of truck bay doors of the turbine building and moving fire engines to the place, but could not. Additionally, we examined the possibility of taking water from the discharge channel of Reactor 4 or the skill training center’s pool, but that was not implemented.",,http://www.tepco.co.jp/en/press/corp-com/release/betu11_e/images/110618e15.pdf,"Activities after Plant Manager’s order “we will move by taking into account
seawater injection,” at 10:30 am on March 13.",【Supply of seawater to the vertical shaft of reversing valve】,2,#2554C7,
3/13/2011,11:17:00,,12:30:00,Replaced air tank and opened S/C vent valve,Reactor 3,"At 11:17 AM, The close of large valve of S/C vent valve (AO valve) was confirmed (as the pressure of the air tank for the actuation dropped) We replaced the air tank and opened.",,http://www.tepco.co.jp/en/press/corp-com/release/betu11_e/images/110618e15.pdf,"Activities after “At 8:41 AM on March 13, with the opening of S/C vent valve (AO valve)-large, we finished the venting line-up other than the rupture disk”",【maintained the venting line-up】,3,#2554C7,
3/13/2011,12:30:00,,13:12:00,Unable to open and lock S/C vent valve at open position,Reactor 3,"At 12:30 PM, we confirmed that S/C vent valve (AO valve)-large was open.
In order to open and lock S/C vent valve (AO valve)-large S/C at open position, we went to the Torus Room. As the temperature was high and there was vibration due to the operation of the safety relief valve, we could not open and lock.",,http://www.tepco.co.jp/en/press/corp-com/release/betu11_e/images/110618e15.pdf,"Activities after “At 8:41 AM on March 13, with the opening of S/C vent valve (AO valve)-large, we finished the venting line-up other than the rupture disk”",【maintained the venting line-up】,2,#2554C7,
3/13/2011,13:12:00,,14:31:00,Injection of sea water into reactor through the fire extinction system started,Reactor 3,Injection of sea water into the reactor through the fire extinction system started,,http://www.tepco.co.jp/en/press/corp-com/release/betu11_e/images/110618e15.pdf,,,3,#2554C7,
3/13/2011,14:31:00,,15:28:00,Observed 300mSv/h at north side airlock - 100 mSv at south side airlock,Reactor 3,"At 2:31 PM, we observed over 300mSv/h at the north side airlock, R/B (there was white gaseous substance inside) and 100mSv/h at the south side airlock.",R3Water.png,http://www.tepco.co.jp/en/press/corp-com/release/betu11_e/images/110618e15.pdf,"Activities after “At 8:41 AM on March 13, with the opening of S/C vent valve (AO valve)-large, we finished the venting line-up other than the rupture disk”",【dose at the field site increased】,6,#2554C7,
3/13/2011,15:28:00,,,Evacuated all operators to Reactor 4 side,Reactor 3,"At 3:28 PM, the dose at the Main Control Room of Reactor 3 side went up to 12mSv/h. Shift operators evacuated to Reactor 4 side.",R3CR.jpg,http://www.tepco.co.jp/en/press/corp-com/release/betu11_e/images/110618e15.pdf,"Activities after “At 8:41 AM on March 13, with the opening of S/C vent valve (AO valve)-large, we finished the venting line-up other than the rupture disk”",【dose at the field site increased】,4,#2554C7,
3/13/2011,17:52:00,,,Finished charging the temporary compressor,Reactor 3,"At 5:52 PM, we finished charging the temporary compressor. As dose was high, the restoration team of PSER brought the temporary compressor to the large equipments carry-in opening by a crane truck and connected to IA line.",,http://www.tepco.co.jp/en/press/corp-com/release/betu11_e/images/110618e15.pdf,"Activities after “At 8:41 AM on March 13, with the opening of S/C vent valve (AO valve)-large, we finished the venting line-up other than the rupture disk”",【dose at the field site increased】,2,#2554C7,
3/13/2011,20:10:00,,,Determined S/C vent valve opened due to reduction of D/W pressure,Reactor 3,"At 8:10 PM, we determined that S/C vent valve (AO valve)-large opened from the reduction of D/W pressure.",,http://www.tepco.co.jp/en/press/corp-com/release/betu11_e/images/110618e15.pdf,"Activities after “At 8:41 AM on March 13, with the opening of S/C vent valve (AO valve)-large, we finished the venting line-up other than the rupture disk”",【dose at the field site increased】,3,#2554C7,
3/14/2011,1:10:00,,,Ceased operation of fire engines in order to supply seawater to the vertical shaft,Reactor 3,"Since the remaining amount of seawater in the vertical shaft of revering valve became little at 1:10 am on March 14, we stopped the operation of fire engines in order to supply seawater to the vertical shaft.",,http://www.tepco.co.jp/en/press/corp-com/release/betu11_e/images/110618e15.pdf,"Activities after Plant Manager’s order “we will move by taking into account
seawater injection,” at 10:30 am on March 13.",【Supply of seawater to the vertical shaft of reversing valve】,2,#2554C7,
3/14/2011,1:10:00,,,Fire truck to supply sea water into reversing valve pit,Reactor 3,"As there were little sea water left to inject into the reactor, a fire truck was arranged to supply sea water into the reversing valve pit",,http://www.tepco.co.jp/en/press/corp-com/release/betu11_e/images/110618e15.pdf,,,1,#2554C7,
3/14/2011,2:00:00,3/14/2011,3:00:00,D/W pressure in upward trend,Reactor 3,From 2:00 AM (3-14) D/W pressure was in upward trend - We decided to open S/C vent valve (AO valve)-small.  0.265MPa abs - 2:00 AM 0.315MPa abs - 3:00 AM ,,http://www.tepco.co.jp/en/press/corp-com/release/betu11_e/images/110618e15.pdf,"Activities after “At 8:41 AM on March 13, with the opening of S/C vent valve (AO valve)-large, we finished the venting line-up other than the rupture disk”",【add the vent line】,2,#2554C7,
3/14/2011,3:20:00,,,Resumed injection of seawater,Reactor 3,"With regard to seawater injection to Reactor 3, we were able to resume injection at 3:20 am since we could take seawater by putting fire engines close to the vertical shaft of reversing valve and placing the nozzle of the hose at deeper spot. Additional fire engines arrived at the station early in the morning. In order to directly take seawater and supply it to the vertical shaft of reversing valve, we placed 2 fire engines at around Shallow Draft Quay and arranged the line for water supply.",,http://www.tepco.co.jp/en/press/corp-com/release/betu11_e/images/110618e15.pdf,"Activities after Plant Manager’s order “we will move by taking into account
seawater injection,” at 10:30 am on March 13.",【Supply of seawater to the vertical shaft of reversing valve】,3,#2554C7,
3/14/2011,3:40:00,,,Excited the solenoid,Reactor 3,"At 3:40 AM, we excited the solenoid.",,http://www.tepco.co.jp/en/press/corp-com/release/betu11_e/images/110618e15.pdf,"Activities after “At 8:41 AM on March 13, with the opening of S/C vent valve (AO valve)-large, we finished the venting line-up other than the rupture disk”",【add the vent line】,4,#2554C7,
3/14/2011,5:20:00,,6:10:00,Operation of Small (AO valve) of S/C vent valve,Reactor 3,"At 5:20 AM, we started operation to open S/C vent valve (AO valve)-small.",,http://www.tepco.co.jp/en/press/corp-com/release/betu11_e/images/110618e15.pdf,"Activities after “At 8:41 AM on March 13, with the opening of S/C vent valve (AO valve)-large, we finished the venting line-up other than the rupture disk”",【add the vent line】,1,#2554C7,
3/14/2011,6:10:00,,,Confirmed small valve of the S/C valve opened,Reactor 3,"At 6:10 AM, we confirmed that the valve was open.",,http://www.tepco.co.jp/en/press/corp-com/release/betu11_e/images/110618e15.pdf,"Activities after “At 8:41 AM on March 13, with the opening of S/C vent valve (AO valve)-large, we finished the venting line-up other than the rupture disk”",【add the vent line】,2,#2554C7,
3/14/2011,9:20:00,,10:53:00,Injection of seawater from shallow draft quay into reversing valve pit started,Reactor 3,We started supplying seawater from Shallow Draft Quay to the vertical shaft of reversing valve at 9:20 am.,,http://www.tepco.co.jp/en/press/corp-com/release/betu11_e/images/110618e15.pdf,"Activities after Plant Manager’s order “we will move by taking into account
seawater injection,” at 10:30 am on March 13.",【Supply of seawater to the vertical shaft of reversing valve】,3,#2554C7,
3/14/2011,10:53:00,,11:01:00,7 SDF Water Supply Vehicles requested as source of freshwater,Reactor 3,"<iframe width=""450"" height=""345"" src=""http://www.youtube.com/embed/R9xAfSJv_nw?hd=1"" frameborder=""0"" allowfullscreen></iframe>
7 Water Supply Vehicles (each 5 tons) of Self Defense Force that were requested as the source of freshwater arrived at the station. We decided to use them to supply water to the vertical shaft of reversing valve and placed them at the shaft at 10:53 am.",WaterSupport.jpg,http://www.tepco.co.jp/en/press/corp-com/release/betu11_e/images/110618e15.pdf,"Activities after Plant Manager’s order “we will move by taking into account
seawater injection,” at 10:30 am on March 13.",【Supply of seawater to the vertical shaft of reversing valve】,2,#2554C7,
3/14/2011,10:53:00,,11:01:00,Started Water Supply until Explosion,Reactor 3,"We started water supply, but stopped due to the explosion of the reactor building.",Reactor 3 Explosion.jpg,http://www.tepco.co.jp/en/press/corp-com/release/betu11_e/images/110618e15.pdf,"Activities after Plant Manager’s order “we will move by taking into account
seawater injection,” at 10:30 am on March 13.",【Supply of seawater to the vertical shaft of reversing valve】,3,#2554C7,
3/14/2011,16:30:00,3/15/2011,7:55:00,Restarted Seawater by Fire Engines,Reactor 3,"At approximately 4:30 pm, we restarted seawater injection by fire engines.  Around 4:30 pm New injection line into the reactor was constructed by exchanging the fire truck and horse, and the injection of sea water restarted",FireTruck.PNG,http://www.tepco.co.jp/en/press/corp-com/release/betu11_e/images/110618e15.pdf,"Activities after “Explosion occurred at the reactor building at 11:01 am on
March 14. Seawater injection was stopped since fire engines and
hoses got damaged.”",【Restart of water injection to the reactor】,3,#2554C7,
3/15/2011,7:55:00,,,Confirmed steam from upper side of reactor building,Reactor 3,"Steam floating at the upper side of the reactor building was confirmed, and it was informed to the government offices etc",r3steaming.jpg,http://www.tepco.co.jp/en/press/corp-com/release/betu11_e/images/110618e15.pdf,,,6,#2554C7,
3/15/2011,16:00:00,,16:05:00,Confirmed S/C valve closed - Unable to keep open,Reactor 3,"16:00 - Confirmed closed - After this, because of loss of air pressure for S/C vent valve (AO valve)-large and loss of excitation of the solenoid at the air supply line, we couldn’t maintain the S/C vent valve open. Several times we operated the valve to open.

16:05 - Operated to open - After this, because of loss of air pressure for S/C vent valve (AO valve)-large and loss of excitation of the solenoid at the air supply line, we couldn’t maintain the S/C vent valve open. Several times we operated the valve to open.",rdesign.jpg,http://www.tepco.co.jp/en/press/corp-com/release/betu11_e/images/110618e15.pdf,"Activities after “At 8:41 AM on March 13, with the opening of S/C vent valve (AO valve)-large, we finished the venting line-up other than the rupture disk”",【add the vent line】,2,#2554C7,
3/15/2011,16:00:00,3/16/2011,1:55:00,Attempted to open S/C valve several times - Unable to keep open,Reactor 3,"3/15/2011 16:00:00 - Confirmed closed - After this, because of loss of air pressure for S/C vent valve (AO valve)-small and loss of excitation of the solenoid at the air supply line, we couldn’t maintain the S/C vent valve open. Several times we operated the valve to open.

3/16/2011	1:55:00 - Operated to Open - After this, because of loss of air pressure for S/C vent valve (AO valve)-small and loss of excitation of the solenoid at the air supply line, we couldn’t maintain the S/C vent valve open. Several times we operated the valve to open.",rdesign.jpg,http://www.tepco.co.jp/en/press/corp-com/release/betu11_e/images/110618e15.pdf,"Activities after “At 8:41 AM on March 13, with the opening of S/C vent valve (AO valve)-large, we finished the venting line-up other than the rupture disk”",【add the vent line】,4,#2554C7,
3/16/2011,1:55:00,4/8/2011,18:30:00,Confirmed S/C valve closed - Unable to keep open,Reactor 3,"Confirmed closed - After this, because of loss of air pressure for S/C vent valve (AO valve)-large and loss of excitation of the solenoid at the air supply line, we couldn’t maintain the S/C vent valve open. Several times we operated the valve to open.",rdesign.jpg,http://www.tepco.co.jp/en/press/corp-com/release/betu11_e/images/110618e15.pdf,"Activities after “At 8:41 AM on March 13, with the opening of S/C vent valve (AO valve)-large, we finished the venting line-up other than the rupture disk”",【dose at the field site increased】,5,#2554C7,
3/17/2011,21:00:00,,21:30:00,Confirmed S/C valve closed - Unable to keep open,Reactor 3,"21:00:00 - Confirmed closed - After this, because of loss of air pressure for S/C vent valve (AO valve)-large and loss of excitation of the solenoid at the air supply line, we couldn’t maintain the S/C vent valve open. Several times we operated the valve to open.

21:30:00 - Operated to open - After this, because of loss of air pressure for S/C vent valve (AO valve)-large and loss of excitation of the solenoid at the air supply line, we couldn’t maintain the S/C vent valve open. Several times we operated the valve to open.",rdesign.jpg,http://www.tepco.co.jp/en/press/corp-com/release/betu11_e/images/110618e15.pdf,"Activities after “At 8:41 AM on March 13, with the opening of S/C vent valve (AO valve)-large, we finished the venting line-up other than the rupture disk”",【dose at the field site increased】,3,#2554C7,
3/18/2011,5:30:00,3/19/2011,11:25:00,Confirmed S/C valve closed - Unable to keep open,Reactor 3,"5:30:00 - Confirmed closed - After this, because of loss of air pressure for S/C vent valve (AO valve)-large and loss of excitation of the solenoid at the air supply line, we couldn’t maintain the S/C vent valve open. Several times we operated the valve to open.

5:30:00 - Operated to open - After this, because of loss of air pressure for S/C vent valve (AO valve)-large and loss of excitation of the solenoid at the air supply line, we couldn’t maintain the S/C vent valve open. Several times we operated the valve to open.",rdesign.jpg,http://www.tepco.co.jp/en/press/corp-com/release/betu11_e/images/110618e15.pdf,"Activities after “At 8:41 AM on March 13, with the opening of S/C vent valve (AO valve)-large, we finished the venting line-up other than the rupture disk”",【dose at the field site increased】,6,#2554C7,
3/19/2011,11:25:00,,11:30:00,Attempted to open S/C valve several times - Unable to keep open,Reactor 3,"11:25:00 - Confirmed closed - After this, because of loss of air pressure for S/C vent valve (AO valve)-large and loss of excitation of the solenoid at the air supply line, we couldn’t maintain the S/C vent valve open. Several times we operated the valve to open.

11:30:00 - Operated to open - After this, because of loss of air pressure for S/C vent valve (AO valve)-large and loss of excitation of the solenoid at the air supply line, we couldn’t maintain the S/C vent valve open. Several times we operated the valve to open.",rdesign.jpg,http://www.tepco.co.jp/en/press/corp-com/release/betu11_e/images/110618e15.pdf,"Activities after “At 8:41 AM on March 13, with the opening of S/C vent valve (AO valve)-large, we finished the venting line-up other than the rupture disk”",【dose at the field site increased】,3,#2554C7,
3/11/2011,21:58:00,,,Installed temporary lights in MCR,"Reactor 3,
Reactor 4","Temporary lights were installed in MCR of Unit
3/4",R3CR.jpg,http://www.tepco.co.jp/en/press/corp-com/release/betu11_e/images/110618e15.pdf,Activities after Loss of all AC Power at 15:42 on March 11,【Situation at Main Control Room of Reactor 3/4】,2,,
3/11/2011,15:38:00,,21:58:00,AC Power Lost,Reactor 4,All AC electric power supply was lost in Reactor 4,crnopower.jpg,http://www.tepco.co.jp/en/press/corp-com/release/betu11_e/images/110618e15.pdf,Time line sequence of major events following earthquake to May 15th (Tue) for Reactor 4 to 6 at Fukushima Daiichi Nuclear Power Station,,3,#A0C544,
3/14/2011,4:08:00,,,Reactor 4 SFP was confirmed to be 84 C,Reactor 4,Temperature in spent fuel pool of Reactor 4 was confirmed to be 84 Celsius,,http://www.tepco.co.jp/en/press/corp-com/release/betu11_e/images/110618e15.pdf,Time line sequence of major events following earthquake to May 15th (Tue) for Reactor 4 to 6 at Fukushima Daiichi Nuclear Power Station,,2,#A0C544,
3/15/2011,6:10:00,,,Explosion,Reactor 4,"<iframe width=""450"" height=""315"" src=""http://www.youtube.com/embed/bxzQPiy_U1M"" frameborder=""0"" allowfullscreen></iframe>
Explosive sound was confirmed. Later, damage to the roof of reactor building’s 5th floor in Reactor 4 was confirmed
<iframe width=""450"" height=""315"" src=""http://www.youtube.com/embed/jc_2VGfAwL0"" frameborder=""0"" allowfullscreen></iframe>",r4vapor2.jpg,http://www.tepco.co.jp/en/press/corp-com/release/betu11_e/images/110618e15.pdf,Time line sequence of major events following earthquake to May 15th (Tue) for Reactor 4 to 6 at Fukushima Daiichi Nuclear Power Station,,8,#A0C544,
3/15/2011,7:55:00,,8:11:00,Damage to Reactor 4 Building 5th floor reported to authorities,Reactor 4,Damage to the roof of reactor building 5th floor in Reactor 4 was reported to government offices etc.,r4damage.jpg,http://www.tepco.co.jp/en/press/corp-com/release/betu11_e/images/110618e15.pdf,Time line sequence of major events following earthquake to May 15th (Tue) for Reactor 4 to 6 at Fukushima Daiichi Nuclear Power Station,,5,#A0C544,
3/15/2011,8:11:00,,9:38:00,Confirmed damage to reactor building of Reactor 4 - Radiation dose measured - 807 μSv /h,Reactor 4,"Damage to reactor building in Reactor 4 was confirmed. Also, as the radiation dose exceeded 500μSv/h (807μSv/h) around the main gate, it was determined that a specific incident stipulated in article 15, clause 1 of Act on Special Measures Concerning Nuclear Emergency Preparedness (Extraordinary release of radiation materials caused by fire explosion) occurred and it was reported to the government offices etc. at 8:36 am.
As radioactive dose exceeding 500μSv/h(807μSv /h) was measured by monitoring post, it was judged to specific issue (radioactive materials abnormally released due to fire disaster and explosion) based on Article15, clause1 of Act on Special Measures Concerning Nuclear Emergency Preparedness occurred, and reported to the authorities at 8:36am. At 8:25 am, confirmed white smoke (seems steam) rising out from the wall around 5th floor of Reactor Building, reported to the authorities at 9:18pm.",confirmr4damage.jpg,http://www.tepco.co.jp/en/press/corp-com/release/betu11_e/images/110618e15.pdf,Time line sequence of major events following earthquake to May 15th (Tue) for Reactor 4 to 6 at Fukushima Daiichi Nuclear Power Station,,6,#A0C544,
3/15/2011,9:38:00,,11:00:00,Confirmed fire around north west part of 3rd floor,Reactor 4,"<iframe width=""450"" height=""315"" src=""http://www.youtube.com/embed/fpaNwrwN9I4"" frameborder=""0"" allowfullscreen></iframe>
Fire was confirmed around north west part of 3rd floor in reactor building of Reactor 4. It was reported to the government offices etc. at 9:38 am.

",r4smoke.jpg,http://www.tepco.co.jp/en/press/corp-com/release/betu11_e/images/110618e15.pdf,Time line sequence of major events following earthquake to May 15th (Tue) for Reactor 4 to 6 at Fukushima Daiichi Nuclear Power Station,,8,#A0C544,
3/15/2011,11:00:00,,11:45:00,Confirmed fire had ceased,Reactor 4,TEPCO staff confirmed that the fire at reactor building of Reactor 4 was off. It was reported to government offices etc. at 11:45 am.,r4vapor.jpg,http://www.tepco.co.jp/en/press/corp-com/release/betu11_e/images/110618e15.pdf,Time line sequence of major events following earthquake to May 15th (Tue) for Reactor 4 to 6 at Fukushima Daiichi Nuclear Power Station,,7,#A0C544,
3/11/2011,14:47:00,3/12/2011,8:13:00,Reactor 5 - EDG's activated,Reactor 5,"Emergency diesel generator (hereinafter called DG) activated automatically in Reactor 5 

3 DG activated automatically at Reactor 6",BWR.jpg,http://www.tepco.co.jp/en/press/corp-com/release/betu11_e/images/110618e15.pdf,Time line sequence of major events following earthquake to May 15th (Tue) for Reactor 4 to 6 at Fukushima Daiichi Nuclear Power Station,,5,,
3/12/2011,6:06:00,,8:13:00,Reduce RPV pressure,Reactor 5,Pressure in reactor pressure vessel was reduced by opening a valve on the top in Reactor 5.,,http://www.tepco.co.jp/en/press/corp-com/release/betu11_e/images/110618e15.pdf,Time line sequence of major events following earthquake to May 15th (Tue) for Reactor 4 to 6 at Fukushima Daiichi Nuclear Power Station,,2,#E67451,
3/12/2011,8:13:00,3/13/2011,18:29:00,Restored EDGs to Reactor 5,Reactor 5,Power became available from DG in Reactor 5 and 6,,http://www.tepco.co.jp/en/press/corp-com/release/betu11_e/images/110618e15.pdf,Time line sequence of major events following earthquake to May 15th (Tue) for Reactor 4 to 6 at Fukushima Daiichi Nuclear Power Station,,1,,
3/13/2011,18:29:00,,,Water injection by condenser pump initiated at Reactor 5,Reactor 5,Water injection by condenser pump powered by DG was initiated in Unit5 (continued intermittently),,http://www.tepco.co.jp/en/press/corp-com/release/betu11_e/images/110618e15.pdf,Time line sequence of major events following earthquake to May 15th (Tue) for Reactor 4 to 6 at Fukushima Daiichi Nuclear Power Station,,3,#E67451,
3/11/2011,15:40:00,,,AC Power Lost,Reactor 5 ,All AC electric power supply was lost in Reactor 5,crnopower.jpg,http://www.tepco.co.jp/en/press/corp-com/release/betu11_e/images/110618e15.pdf,Time line sequence of major events following earthquake to May 15th (Tue) for Reactor 4 to 6 at Fukushima Daiichi Nuclear Power Station,,3,#E67451,
3/11/2011,14:47:00,,15:36:00,Reactor 6 - EDG's activated,Reactor 6,"Emergency diesel generator (hereinafter called DG) activated automatically in Reactor 5 

3 DG activated automatically at Reactor 6",BWR.jpg,http://www.tepco.co.jp/en/press/corp-com/release/betu11_e/images/110618e15.pdf,Time line sequence of major events following earthquake to May 15th (Tue) for Reactor 4 to 6 at Fukushima Daiichi Nuclear Power Station,,1,,
3/11/2011,15:36:00,3/12/2011,8:13:00,Reactor 6 EDGs tripped,Reactor 6,"2 DG in Reactor 6 tripped
",,http://www.tepco.co.jp/en/press/corp-com/release/betu11_e/images/110618e15.pdf,Time line sequence of major events following earthquake to May 15th (Tue) for Reactor 4 to 6 at Fukushima Daiichi Nuclear Power Station,,3,#E67451,
3/12/2011,8:13:00,3/13/2011,13:20:00,Restored EDGs to Reactor 6,Reactor 6,Power became available from DG in Reactor 5 and 6,,http://www.tepco.co.jp/en/press/corp-com/release/betu11_e/images/110618e15.pdf,Time line sequence of major events following earthquake to May 15th (Tue) for Reactor 4 to 6 at Fukushima Daiichi Nuclear Power Station,,1,,
3/13/2011,13:20:00,,,Water by EDG-powered condenser pump initiated,Reactor 6,Water injection by condenser pump powered by DG was initiated in Unit6 (continued intermittently),,http://www.tepco.co.jp/en/press/corp-com/release/betu11_e/images/110618e15.pdf,Time line sequence of major events following earthquake to May 15th (Tue) for Reactor 4 to 6 at Fukushima Daiichi Nuclear Power Station,,3,,
3/11/2011,15:27:00,,15:35:00,First tsunami hit,Tsunami,"<iframe width=""450"" height=""243"" src=""http://www.youtube.com/embed/z7Y3l_SShz4?hd=1"" frameborder=""0"" allowfullscreen></iframe>

1st seismic sea wave arrived -

The tsunami caused a number of nuclear accidents, primarily the ongoing level 7 meltdowns at three reactors in the Fukushima I Nuclear Power Plant complex, and the associated evacuation zones affecting hundreds of thousands of residents.

Many electrical generators were taken down, and at least three nuclear reactors suffered explosions due to hydrogen gas that had built up within their outer containment buildings after cooling system failure. Residents within a 20 km (12 mi) radius of the Fukushima I Nuclear Power Plant and a 10 km (6.2 mi) radius of the Fukushima II Nuclear Power Plant were evacuated. In addition, the U.S. recommended that its citizens evacuate up to 80 km (50 mi) of the plant.",tsunamiimpact.png,http://www.tepco.co.jp/en/press/corp-com/release/betu11_e/images/110618e15.pdf,Time line sequence of major events following earthquake to May 15th (Tue) for Reactor 4 to 6 at Fukushima Daiichi Nuclear Power Station,,10,,
3/11/2011,15:35:00,,16:00:00,Second tsunami hit,Tsunami,"<iframe width=""450"" height=""315"" src=""http://www.youtube.com/embed/OJuPNQjtz94?hd=1"" frameborder=""0"" allowfullscreen></iframe>
<iframe width=""450"" height=""315"" src=""http://www.youtube.com/embed/LUGAbMVG-qc"" frameborder=""0"" allowfullscreen></iframe>
<break>
2nd seismic sea wave arrived -

The tsunami warning issued by the Japan Meteorological Agency was the most serious on its warning scale; it rated as a ""major tsunami"", being at least 3 m (9.8 ft) high. The actual height predicted varied, the greatest being for Miyagi at 6 m (20 ft) high.

The tsunami inundated a total area of approximately 561 km2 (217 sq mi) in Japan.

",2011Tsunami2.jpg,http://www.tepco.co.jp/en/press/corp-com/release/betu11_e/images/110618e15.pdf,Time line sequence of major events following earthquake to May 15th (Tue) for Reactor 4 to 6 at Fukushima Daiichi Nuclear Power Station,,10,,
